,Pokemon,bug,dark,dragon,electric,fairy,fighting,fire,flying,ghost,grass,ground,ice,normal,poison,psychic,rock,steel,water,Type1,Type2,Cluster
686,Typhlosion,0.057145712478732034,0.05798242320643049,0.03865494880428699,0.07639589016367275,0.0,0.26987036554846733,0.4445319112493004,0.05782936404610015,0.07700398743741993,0.07710581872813353,0.11550598115612988,0.05798242320643049,0.7947725907821785,0.09574755146386989,0.07700398743741993,0.17394726961929147,0.05752449123754644,0.05790584149438258,Fire,None,20
687,Tyranitar,0.057011339032211575,0.2892304115169838,0.21210230177912148,0.15243250301270492,0.0,0.23077353219641267,0.21210230177912148,0.05769338304910317,0.13444010805633683,0.03846225536606877,0.15364583777867066,0.21210230177912148,0.7173891056511705,0.09552240896536865,0.05761718916700149,0.3085124389514494,0.09564871187317264,0.1540524817785362,Rock,Dark,2
688,Tyrantrum,0.05507447657619171,0.19558301306780487,0.3352851652590941,0.08283030197611423,0.05908009075291002,0.13933337329368062,0.1397021521912892,0.08360002397620839,0.1113194879836498,0.05573334931747225,0.16697923197547468,0.1397021521912892,0.6838983959945694,0.22146527751297504,0.1113194879836498,0.4191064565738676,0.13859881642033436,0.05580705485462179,Rock,Dragon,2
689,Tyrogue,0.05075733986137252,0.10300102782934192,0.05150051391467096,0.050891641640999394,0.0,0.3338696749761909,0.07725077087200645,0.051364565380952444,0.07694509466145333,0.051364565380952444,0.12824182443575555,0.05150051391467096,0.8824052748893486,0.12756576477250003,0.10259345954860444,0.1287512847866774,0.07664066188298949,0.07714874001570131,Fighting,None,13
690,Tyrunt,0.05787640162329834,0.20553333810348876,0.35234286532026643,0.08704431020995024,0.062085802225027256,0.14642198661875377,0.14680952721677767,0.08785319197125227,0.11698288927228429,0.05856879464750151,0.1754743339084264,0.14680952721677767,0.6611965149926506,0.23273236794586488,0.11698288927228429,0.4110666762069775,0.1456500590170792,0.05864624996864336,Rock,Dragon,2
691,Umbreon,0.03605212535100221,0.29263991980095777,0.03657998997511972,0.036147517753503895,0.11602268255563954,0.05472514186435259,0.05486998496267958,0.03648342790956839,0.14574098145967124,0.03648342790956839,0.09108811341229453,0.0914499749377993,0.8953690432494884,0.09060791906422559,0.18217622682458906,0.03657998997511972,0.05443663432196659,0.054797514080020454,Dark,None,3
692,Unfezant,0.08938553573982966,0.12092572331311131,0.06046286165655566,0.0597480307305864,0.0,0.09045488213447504,0.12092572331311131,0.4221227832942168,0.06022361409667052,0.06030325475631669,0.06022361409667052,0.09069429248483349,0.8287722821414572,0.14976532467873466,0.12044722819334104,0.06046286165655566,0.11997067949977583,0.09057450576659415,Normal,Flying,6
693,Unown,0.24738683391087926,0.2510089992290845,0.2510089992290845,0.24804140903521066,0.0,0.25034639796937885,0.2510089992290845,0.25034639796937885,0.25001577315725404,0.25034639796937885,0.25001577315725404,0.2510089992290845,0.0,0.24869775089616292,0.25001577315725404,0.2510089992290845,0.2490265873382368,0.25067747291753384,Psychic,None,1
694,Ursaring,0.05130675003792593,0.2082318735742586,0.034705312262376435,0.05144250553369825,0.11007666842858031,0.2769095910337141,0.08676328065594108,0.0519205483188214,0.06913597125673557,0.0519205483188214,0.12098794969928725,0.13882124904950574,0.8664721751514303,0.12035013069685523,0.051851978442551676,0.19087921744307038,0.05164682641907875,0.05198921155097597,Normal,None,13
695,Uxie,0.09988439971683548,0.15202031661405735,0.05067343887135245,0.2002973792479627,0.053574539123460475,0.07580951041472465,0.12668359717838112,0.07580951041472465,0.07570939111865548,0.17688885763435752,0.10094585482487398,0.1013468777427049,0.6449740097210895,0.12551711608134358,0.6056751289492438,0.12668359717838112,0.0754098473934126,0.1265162767004879,Psychic,None,7
696,Vanillish,0.11059931743638308,0.11221868013852088,0.07481245342568058,0.1108919585637115,0.0,0.07461496717604903,0.07481245342568058,0.07461496717604903,0.11177463821491533,0.07461496717604903,0.11177463821491533,0.5610934006926044,0.6226031407727569,0.22237077909318467,0.2608074891681358,0.07481245342568058,0.22266480513706605,0.18678410759283748,Ice,None,18
697,Vanillite,0.11059931743638308,0.11221868013852088,0.07481245342568058,0.1108919585637115,0.0,0.07461496717604903,0.07481245342568058,0.07461496717604903,0.11177463821491533,0.07461496717604903,0.11177463821491533,0.5610934006926044,0.6226031407727569,0.22237077909318467,0.2608074891681358,0.07481245342568058,0.22266480513706605,0.18678410759283748,Ice,None,18
698,Vanilluxe,0.10064424821336487,0.10211785171761044,0.06807856781174029,0.10091054864757164,0.0,0.06789885734347201,0.06807856781174029,0.06789885734347201,0.10171377810655763,0.06789885734347201,0.10171377810655763,0.5446285424939223,0.6665441097042709,0.20235513568451285,0.23733214891530113,0.06807856781174029,0.20262269637862484,0.20396595410489893,Ice,None,18
699,Vaporeon,0.05578095695876677,0.07546358044963546,0.03773179022481773,0.037285700678178484,0.07978393875062259,0.07526437538678354,0.05659768533722659,0.03763218769339177,0.09395622004228979,0.03763218769339177,0.09395622004228979,0.20752484623649747,0.8681479770897719,0.11215308688156417,0.09395622004228979,0.05659768533722659,0.05615068971256146,0.3579785728280001,Water,None,4
700,Venipede,0.3151607863510013,0.12791011118516477,0.06395505559258238,0.0631989376987694,0.0,0.09567934525480068,0.09593258338887357,0.06378623016986712,0.06370198965138103,0.09567934525480068,0.09555298447707154,0.09593258338887357,0.56355443813147,0.6653447669136359,0.12740397930276207,0.15988763898145597,0.12689990626760445,0.06387058537935998,Bug,Poison,5
701,Venomoth,0.36584280360774757,0.06959988120403426,0.06959988120403426,0.0458513510287233,0.0,0.06941615484719929,0.06959988120403426,0.2545259011063974,0.0924326387464087,0.16197102797679833,0.04621631937320435,0.04639992080268951,0.726868261677945,0.3907677646500927,0.23108159686602175,0.04639992080268951,0.046033464799055575,0.04633863696566693,Bug,Poison,15
702,Venonat,0.2944671396838976,0.0814850839098857,0.05432338927325713,0.053681143147419313,0.0,0.08126998357718157,0.0814850839098857,0.05417998905145437,0.08116265280162599,0.16253996715436314,0.054108435201084,0.05432338927325713,0.7446177383629444,0.45749710403163174,0.27054217600542,0.05432338927325713,0.05389435552077335,0.05425164032030324,Bug,Poison,15
703,Venusaur,0.07152112504812033,0.05442623725642842,0.05442623725642842,0.03585518346362391,0.03836145907576193,0.054282565541558025,0.05442623725642842,0.036188377027705346,0.07228116829541624,0.5428256554155801,0.10842175244312435,0.05442623725642842,0.7637900482617013,0.2516504185345405,0.0903514603692703,0.07256831634190457,0.035997594156002975,0.05435435246447028,Grass,Poison,0
704,Vespiquen,0.4959359714836985,0.18538848640006225,0.05296813897144636,0.05234191548829566,0.0,0.05282831627299916,0.07945220845716953,0.316969897637995,0.1318963688385618,0.05282831627299916,0.07913782130313707,0.05296813897144636,0.6741810648890321,0.3148825039375977,0.07913782130313707,0.07945220845716953,0.052549808677092115,0.07934726999800969,Bug,Flying,15
705,Vibrava,0.2474672134528464,0.12554527783234126,0.22598150009821427,0.04962440025161086,0.0,0.10017109564651741,0.10043622226587301,0.2504277391162935,0.07502910206382296,0.10017109564651741,0.2751067075673509,0.050218111132936505,0.7866813242886319,0.12438927818696062,0.07502910206382296,0.20087244453174602,0.0996429998638747,0.0501517843270926,Ground,Dragon,15
706,Victini,0.09717266817565658,0.12324430228155533,0.049297720912622134,0.2679319031277977,0.05212006006609948,0.19667034881583892,0.49297720912622134,0.0737513808059396,0.07365397961854206,0.1475027616118792,0.07365397961854206,0.0739465813689332,0.6274638042199344,0.12210948962915973,0.39282122463222435,0.0739465813689332,0.048908378743899014,0.04923260973480696,Psychic,Fire,20
707,Victreebel,0.12317012517758971,0.10414462162689166,0.04165784865075667,0.04116534271059697,0.0,0.041547882302628146,0.062486772976134995,0.041547882302628146,0.04149301128833789,0.4362527641775955,0.04149301128833789,0.04165784865075667,0.7953347043066699,0.3508312970319661,0.08298602257667578,0.04165784865075667,0.04132884445263617,0.04160282802220257,Grass,Poison,0
708,Vigoroth,0.05999937430487738,0.18263360253113547,0.04058524500691899,0.12031626023536998,0.04290878702703641,0.3035858254900848,0.18263360253113547,0.060717165098016966,0.12127395559934616,0.060717165098016966,0.10106162966612181,0.16234098002767597,0.8344608211743682,0.1407404003173816,0.08084930373289745,0.16234098002767597,0.04026471198801614,0.10132910261504453,Normal,None,13
709,Vileplume,0.06776300667446158,0.06875517270348303,0.045836781802322014,0.04529486982062784,0.19384391623362354,0.06857367616676711,0.06875517270348303,0.045715784111178076,0.04565540867675802,0.5485894093341369,0.06848311301513701,0.045836781802322014,0.7180465253646269,0.31790307137579127,0.06848311301513701,0.045836781802322014,0.04547477334221822,0.04577624174498963,Grass,Poison,0
710,Virizion,0.08359042541189017,0.08481433185458324,0.05654288790305549,0.05587440143368683,0.0,0.2537713294087449,0.08481433185458324,0.11278725751499774,0.05631915142103938,0.3383617725449932,0.05631915142103938,0.08481433185458324,0.8304007433368278,0.14005562643024932,0.1971170299736378,0.11308577580611098,0.05609632505604146,0.056468207492677815,Grass,Fighting,14
711,Vivillon,0.4346149343729996,0.08819568770283157,0.05879712513522104,0.0871529814302568,0.06216331378063879,0.05864191536464979,0.11759425027044208,0.29320957682324894,0.05856446878500118,0.23456766145859917,0.05856446878500118,0.05879712513522104,0.6908055563354781,0.2330229246791943,0.2635401095325053,0.05879712513522104,0.08749913825416414,0.08807920107833367,Bug,Flying,15
712,Volbeat,0.3222790252201584,0.10061468922880899,0.050307344614404496,0.19885031502935763,0.15956245691658674,0.20069818300221481,0.07546101692160674,0.22578545587749166,0.12527070441585772,0.10034909150110741,0.07516242264951463,0.10061468922880899,0.7880791927426304,0.12461030777368741,0.15032484529902926,0.050307344614404496,0.04991002866769795,0.1256022498781111,Bug,None,15
713,Volcanion,0.0653777580157305,0.09950249990232862,0.06633499993488574,0.06555074480490243,0.0,0.19847967615505402,0.3980099996093145,0.06615989205168467,0.06607251671072824,0.09923983807752701,0.1982175501321847,0.1326699998697715,0.6819468320177646,0.2957588932300018,0.09910877506609235,0.265339999739543,0.13162220243578165,0.23186585223066006,Fire,Water,20
714,Volcarona,0.3879002151917012,0.05247729815246435,0.05247729815246435,0.10371375541176123,0.0,0.0785081567273486,0.44605703429594695,0.2878632413336115,0.0784044734118354,0.10467754230313146,0.0784044734118354,0.05247729815246435,0.6422438643510915,0.20797638433216825,0.2352134202355062,0.05247729815246435,0.05206284440707469,0.05240798746977943,Bug,Fire,15
715,Voltorb,0.09402719414240596,0.22260912959976725,0.06360260845707637,0.5028052593639455,0.0,0.06343471340704368,0.06360260845707637,0.06343471340704368,0.06335093712596868,0.06343471340704368,0.095026405688953,0.09540391268561454,0.7472650273041797,0.15754241603871694,0.190052811377906,0.09540391268561454,0.09465043431821647,0.09527790562061966,Electric,None,12
716,Vullaby,0.08554567088027763,0.5207892327149789,0.05786547030166433,0.057181347410618526,0.0,0.08656907980182402,0.1446636757541608,0.40398903907517875,0.08645475067235597,0.05771271986788268,0.057636500448237316,0.08679820545249649,0.6515320910572808,0.1433316371402147,0.08645475067235597,0.1446636757541608,0.14352115500044454,0.08668356458706435,Dark,Flying,16
717,Vulpix,0.050075331953848716,0.17782982086729598,0.050808520247798854,0.05020782916932881,0.1074347080620062,0.05067439840506268,0.4318724221062903,0.05067439840506268,0.17712615998271894,0.07601159760759402,0.07591121142116526,0.050808520247798854,0.7959302548810724,0.12585171000639564,0.22773363426349577,0.050808520247798854,0.07561086919517697,0.05074141364459008,Fire,None,20
718,Wailmer,0.049605642613339024,0.05033195385400128,0.05033195385400128,0.04973689705064211,0.0,0.07529863504182803,0.05033195385400128,0.07529863504182803,0.12533198407200052,0.050199090027885356,0.12533198407200052,0.27682574619700706,0.7391856596645288,0.1496055172540903,0.12533198407200052,0.15099586156200384,0.07490166532369033,0.5026547668758254,Water,None,4
719,Wailord,0.04689163285073949,0.04757820635807152,0.04757820635807152,0.04701570613272519,0.0,0.07117891760954166,0.04757820635807152,0.07117891760954166,0.11847485632569225,0.047452611739694436,0.11847485632569225,0.2616801349693934,0.7686178992754388,0.14142034288731026,0.11847485632569225,0.14273461907421459,0.09440488904711822,0.4751536627141117,Water,None,4
720,Walrein,0.08861495855314262,0.06743432455008153,0.044956216366721015,0.04442471499723509,0.047530000454405065,0.06725631472361511,0.06743432455008153,0.04483754314907674,0.08955665516113653,0.04483754314907674,0.1343349827417048,0.38212783911712866,0.770275856407732,0.11135566785994837,0.0671674913708524,0.17982486546688406,0.08920232482363302,0.3816231343717514,Ice,Water,4
721,Wartortle,0.03885370937250066,0.07884518793302041,0.07884518793302041,0.058434771972170535,0.0,0.2162519047380793,0.05913389094976531,0.039318528134196236,0.05889990203940563,0.05897779220129435,0.0981665033990094,0.21682426681580613,0.7333601075977263,0.09764899350297579,0.0981665033990094,0.11826778189953062,0.11733372990194534,0.5315020956752824,Water,None,4
722,Watchog,0.06688740436305281,0.18097800021429133,0.045244500053572834,0.15648356642977804,0.0,0.22562532919387235,0.1357335001607185,0.04512506583877447,0.11266367636966308,0.13537519751632343,0.11266367636966308,0.09048900010714567,0.8638113161649753,0.15689763727221703,0.1577291469175283,0.06786675008035925,0.06733075394967987,0.09036948453386517,Normal,None,13
723,Weavile,0.07340822786863722,0.42827753501210947,0.03724152478366169,0.036801231471101856,0.0,0.24143090680104579,0.05586228717549254,0.055714824646395184,0.12982956883333022,0.03714321643093012,0.07418832504761727,0.2793114358774627,0.7657116113864032,0.14759444453523318,0.12982956883333022,0.05586228717549254,0.07389479941062642,0.09298084280878545,Dark,Ice,16
724,Weedle,0.6864263478593471,0.0,0.0,0.2294142010042766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6900637603454103,0.0,0.0,0.0,0.0,Bug,Poison,11
725,Weepinbell,0.1403793657451863,0.11869563263556272,0.04747825305422509,0.04691693454126855,0.0,0.047352922287682966,0.07121737958133763,0.047352922287682966,0.0472903847350682,0.42617630058914674,0.0472903847350682,0.04747825305422509,0.7670031705097115,0.3998491914325763,0.0945807694701364,0.04747825305422509,0.047103280628135014,0.04741554498335004,Grass,Poison,0
726,Weezing,0.07060762380788502,0.23880479961658796,0.047760959923317595,0.11799074766879158,0.0,0.04763488288103172,0.19104383969327038,0.04763488288103172,0.19028789180682518,0.04763488288103172,0.047571972951706294,0.11940239980829398,0.7248084188264846,0.5205330360686926,0.11892993237926573,0.07164143988497639,0.0710756321141729,0.07154681769058421,Poison,None,5
727,Whimsicott,0.07925600048600855,0.2680548118425684,0.053610962368513676,0.05297713901278714,0.2834011925014678,0.05346944277635361,0.08041644355277051,0.13367360694088404,0.08009824098399489,0.4812249849871825,0.05339882732266326,0.053610962368513676,0.6823629525442516,0.21246928684433064,0.21359530929065304,0.053610962368513676,0.053187555201417915,0.053540154370922764,Grass,Fairy,0
728,Whirlipede,0.30209997146036816,0.12260929218362457,0.061304646091812284,0.060579863047619795,0.0,0.09171422563538785,0.09195696913771842,0.06114281709025857,0.061062067646379115,0.09171422563538785,0.09159310146956866,0.09195696913771842,0.5401997553282852,0.6985118779305192,0.12212413529275823,0.15326161522953072,0.12164095192690172,0.06122367647214863,Bug,Poison,5
729,Whiscash,0.05274385516622389,0.0535161151928038,0.1070322303856076,0.10576682636305744,0.0,0.08006226896035767,0.08027417278920569,0.08006226896035767,0.05330435545097851,0.05337484597357178,0.2931739549803818,0.18730640317481329,0.681155733050354,0.13255836968023857,0.1599130663529355,0.2408225183676171,0.053093457107093636,0.5077316084360612,Water,Ground,4
